date,production,id
2014-11-15,110669.98,237
2014-11-15,150766.6,75
2014-11-15,78671.85,197
2014-11-15,232194.8,249
2014-11-15,169730.98,18
2014-11-15,187066.71,158
2014-11-15,125827.66,141
2014-11-15,175789.96,150
2014-11-15,203456.9,132
2014-11-15,231812.84,113
2014-11-15,104170.68,206
2014-11-15,76175.6,53
2014-11-15,284015.19,97
2014-11-15,123906.54,195
2014-11-15,249485.39,28
2014-11-15,151041.35,137
2014-11-15,83476.13,175
2014-11-15,288456.03,200
2014-11-15,211400.38,210
2014-11-15,136581.79,284
2014-11-15,78458.09,217
2014-11-15,77686.4,96
2014-11-15,106962.72,103
2014-11-15,99809.94,12
2014-11-15,185051.01,174
2014-11-15,121290.0,89
2014-11-15,191206.4,213
2014-11-15,112401.29,79
2014-11-15,192879.53,14
2014-11-15,55034.94,110
2014-11-15,187214.36,118
2014-11-15,218626.13,72
2014-11-15,294915.07,178
2014-11-15,94746.27,80
2014-11-15,175097.88,55
2014-11-15,85388.5,65
2014-11-15,200423.1,261
2014-11-15,260986.04,58
2014-11-15,299289.75,184
2014-11-15,269017.79,38
2014-11-15,94667.56,30
2014-11-15,55756.03,281
2014-11-15,125453.02,95
2014-11-15,177252.47,170
2014-11-15,177093.3,205
2014-11-15,132476.96,151
2014-11-15,131649.18,37
2014-11-15,287617.67,196
2014-11-15,102857.95,224
2014-11-15,234570.1,260
2014-11-15,113179.72,124
2014-11-15,90405.42,223
2014-11-15,164606.9,107
2014-11-15,89169.75,104
2014-11-15,433646.2,162
2014-11-15,83491.1,273
2014-11-15,197881.11,74
2014-11-15,94924.48,270
2014-11-15,175544.51,180
2014-11-15,140020.46,199
2014-11-15,98757.1,76
2014-11-15,424352.28,6
2014-11-15,908727.5,250
2014-11-15,150334.56,271
2014-11-15,129556.41,85
2014-11-15,306185.86,32
2014-11-15,179841.05,48
2014-11-15,133730.7,51
2014-11-15,588077.3,66
2014-11-15,200628.01,147
2014-11-15,57744.8,81
2014-11-15,1450.0,46
2014-11-15,245980.69,121
2014-11-15,50232.6,33
2013-11-15,237218.73,280
2013-11-15,141089.83,90
2013-11-15,309211.37,202
2013-11-15,212710.68,69
2013-11-15,111858.55,154
2013-11-15,126245.4,56
2013-11-15,130181.65,282
2013-11-15,56782.75,114
2013-11-15,140481.23,186
2013-11-15,110870.31,229
2013-11-15,48919.9,234
2013-11-15,165474.14,201
2013-11-15,350546.29,220
2013-11-15,731648.6,227
2013-11-15,214010.64,105
2013-11-15,152429.55,239
2013-11-15,313210.52,188
2013-11-15,246188.48,248
2013-11-15,219969.91,208
2013-11-15,348210.84,265
2013-11-15,73146.25,68
2013-11-15,35036.94,262
2013-11-15,194192.69,159
2013-11-15,85306.65,130
2013-11-15,337025.75,207
2013-11-15,343978.18,135
2013-11-15,64259.03,231
2013-11-15,359334.59,143
2013-11-15,189710.1,157
2013-11-15,135169.62,181
2013-11-15,454093.25,258
2013-11-15,165822.26,40
2013-11-15,127627.5,70
2013-11-15,648158.67,8
2013-11-15,137616.59,93
2013-11-15,38021.2,136
2013-11-15,178028.1,264
2013-11-15,114317.03,165
2013-11-15,160063.84,164
2013-11-15,208913.84,142
2013-11-15,238842.17,100
2013-11-15,412891.97,152
2013-11-15,168240.1,266
2013-11-15,72651.27,73
2013-11-15,121179.49,54
2013-11-15,308717.89,36
2013-11-15,109740.78,128
2013-11-15,75663.89,15
2013-11-15,183943.02,52
2013-11-15,748618.87,77
2013-11-15,120286.47,98
2013-11-15,198701.51,101
2013-11-15,104724.45,182
2013-11-15,286054.15,139
2013-11-15,303577.78,267
2013-11-15,24689.95,84
2013-11-15,139990.24,275
2013-11-15,139990.24,3
2013-11-15,122787.46,245
2013-11-15,171187.8,23
2013-11-15,152677.72,166
2013-11-15,127366.95,272
2013-11-15,337514.65,190
2013-11-15,47763.26,238
2013-11-15,561030.02,167
2013-11-15,92581.38,168
2013-11-15,101398.98,27
2013-11-15,182526.58,169
2013-11-15,95955.37,149
2013-11-15,91045.47,253
2013-11-15,73561.97,254
2013-11-15,73393.47,50
2013-11-15,125078.77,187
2013-11-15,160203.39,91
2013-11-15,160213.6,232
2013-11-15,145008.58,59
2013-11-15,149030.57,60
2013-11-15,112278.57,94
2013-11-15,68487.19,233
2013-11-15,66897.99,63
2013-11-15,125996.8,183
2013-11-15,96605.32,102
2013-11-15,95341.78,64
2013-11-15,73277.08,160
2013-11-15,148033.83,189
2013-11-15,33317.55,35
2013-11-15,90413.23,112
2013-11-15,131786.86,242
2013-11-15,204318.46,171
2013-11-15,157381.74,83
2013-11-15,33495.67,235
2013-11-15,79301.66,116
2013-11-15,82343.28,198
2013-11-15,259274.83,216
2013-11-15,154006.65,185
2013-11-15,246993.19,21
2013-11-15,147037.71,78
2013-11-15,136299.0,16
2013-11-15,107598.74,17
2013-11-15,118703.42,29
2013-11-15,266959.23,277
2013-11-15,187848.83,13
2013-11-15,68864.7,11
2013-11-15,112650.19,237
2013-11-15,223857.12,75
2013-11-15,96268.67,197
2013-11-15,236292.17,249
2013-11-15,134511.48,18
2013-11-15,196703.08,158
2013-11-15,91065.38,141
2013-11-15,242927.43,156
2013-11-15,167232.74,150
2013-11-15,237099.54,252
2013-11-15,203512.4,132
2013-11-15,194059.68,113
2013-11-15,144094.79,206
2013-11-15,82620.58,53
2013-11-15,297264.53,97
2013-11-15,135076.42,195
2013-11-15,248814.77,28
2013-11-15,136849.86,137
2013-11-15,81077.73,175
2013-11-15,304632.54,200
2013-11-15,190342.4,210
2013-11-15,149581.34,284
2013-11-15,79280.24,217
2013-11-15,105643.97,103
2013-11-15,125645.94,12
2013-11-15,182488.02,174
2013-11-15,124550.0,89
2013-11-15,147899.05,213
2013-11-15,112292.44,79
2013-11-15,185698.8,14
2013-11-15,65445.63,110
2013-11-15,168676.13,118
2013-11-15,172770.84,123
2013-11-15,87691.18,80
2013-11-15,86200.2,65
2013-11-15,200418.03,261
2013-11-15,262728.0,58
2013-11-15,258747.96,184
2013-11-15,119355.93,30
2013-11-15,61421.08,281
2013-11-15,89633.85,95
2013-11-15,169573.83,170
2013-11-15,159845.1,205
2013-11-15,150317.14,151
2013-11-15,158835.05,37
2013-11-15,324780.51,196
2013-11-15,111111.91,224
2013-11-15,206763.79,260
2013-11-15,98068.44,124
2013-11-15,122121.96,223
2013-11-15,167576.48,107
2013-11-15,348592.66,162
2013-11-15,85907.13,273
2013-11-15,198821.77,74
2013-11-15,94536.91,270
2013-11-15,180085.7,180
2013-11-15,150155.25,199
2013-11-15,29296.05,76
2013-11-15,420641.06,6
2013-11-15,937425.55,250
2013-11-15,109699.09,271
2013-11-15,153404.2,85
2013-11-15,323396.0,32
2013-11-15,263876.32,48
2013-11-15,156770.63,51
2013-11-15,157660.55,147
2013-11-15,762765.65,66
2013-11-15,49841.8,81
2013-11-15,269111.37,121
2012-11-15,171133.18,90
2012-11-15,220233.99,69
2012-11-15,109637.45,154
2012-11-15,136370.93,56
2012-11-15,137148.79,282
2012-11-15,69717.78,114
2012-11-15,126993.88,186
2012-11-15,141327.33,229
2012-11-15,42776.03,234
2012-11-15,172543.05,201
2012-11-15,346987.54,220
2012-11-15,674475.39,227
2012-11-15,164784.73,105
2012-11-15,149190.52,239
2012-11-15,303504.36,188
2012-11-15,273979.36,248
2012-11-15,254395.86,208
2012-11-15,374905.49,265
2012-11-15,34551.74,262
2012-11-15,173146.32,159
2012-11-15,99093.23,130
2012-11-15,302616.38,207
2012-11-15,307339.15,135
2012-11-15,68476.48,231
2012-11-15,294378.28,143
2012-11-15,231849.9,157
2012-11-15,143764.77,181
2012-11-15,442414.98,258
2012-11-15,170945.8,40
2012-11-15,101679.0,70
2012-11-15,639923.26,8
2012-11-15,145262.4,93
2012-11-15,186926.57,264
2012-11-15,138662.21,165
2012-11-15,185307.17,164
2012-11-15,216977.93,142
2012-11-15,224559.78,100
2012-11-15,368138.81,152
2012-11-15,155362.78,266
2012-11-15,74861.65,73
2012-11-15,119243.47,54
2012-11-15,294055.11,36
2012-11-15,146749.67,128
2012-11-15,90389.33,9
2012-11-15,88301.21,15
2012-11-15,749531.27,77
2012-11-15,242871.43,101
2012-11-15,137735.61,182
2012-11-15,229523.52,139
2012-11-15,339067.73,267
2012-11-15,857.68,84
2012-11-15,135648.1,275
2012-11-15,135648.1,3
2012-11-15,115364.53,245
2012-11-15,161743.19,166
2012-11-15,145946.59,272
2012-11-15,372090.64,190
2012-11-15,27585.0,238
2012-11-15,557558.29,167
2012-11-15,75366.79,168
2012-11-15,116321.95,27
2012-11-15,172512.01,169
2012-11-15,101403.42199999999,149
2012-11-15,103108.96,253
2012-11-15,88017.23,254
2012-11-15,39723.84,50
2012-11-15,115987.24,187
2012-11-15,162061.92,91
2012-11-15,83886.47,5
2012-11-15,114920.6,232
2012-11-15,236166.92,59
2012-11-15,154101.99,60
2012-11-15,115448.86,94
2012-11-15,67995.94,233
2012-11-15,143171.97,183
2012-11-15,96063.75,102
2012-11-15,79375.77,64
2012-11-15,56116.07,160
2012-11-15,110346.73,189
2012-11-15,94092.17,112
2012-11-15,132223.06,242
2012-11-15,314061.22,171
2012-11-15,138560.36,83
2012-11-15,84083.4,116
2012-11-15,188475.34,241
2012-11-15,81044.28,198
2012-11-15,241649.02,216
2012-11-15,132734.69,185
2012-11-15,242298.8,21
2012-11-15,160411.55,78
2012-11-15,137485.97,16
2012-11-15,137204.39,17
2012-11-15,101802.57,29
2012-11-15,75696.04,177
2012-11-15,319109.99,277
2012-11-15,168825.82,13
2012-11-15,56551.1,11
2012-11-15,137285.3,237
2012-11-15,195853.2,75
2012-11-15,88850.16,197
2012-11-15,153617.93,247
2012-11-15,249891.68,249
2012-11-15,154504.69,158
2012-11-15,110606.52,141
2012-11-15,235634.1,113
2012-11-15,135394.23,206
2012-11-15,59542.31,53
2012-11-15,292908.89,97
2012-11-15,142855.81,195
2012-11-15,253431.31,28
2012-11-15,151098.64,137
2012-11-15,83349.03,175
2012-11-15,304743.9,200
2012-11-15,202397.59,210
2012-11-15,174895.56,284
2012-11-15,91725.69,217
2012-11-15,972.0,96
2012-11-15,110220.05,103
2012-11-15,126621.27,12
2012-11-15,202885.89,174
2012-11-15,152870.0,89
2012-11-15,112065.34,213
2012-11-15,132523.89,79
2012-11-15,157912.53,269
2012-11-15,207205.41,14
2012-11-15,61189.58,110
2012-11-15,166822.32,118
2012-11-15,84366.46,80
2012-11-15,31127.26,55
2012-11-15,189203.01,261
2012-11-15,336544.3,58
2012-11-15,285676.24,184
2012-11-15,287589.57,38
2012-11-15,80625.14,30
2012-11-15,39881.9,281
2012-11-15,107648.38,95
2012-11-15,160022.52,170
2012-11-15,150558.25,151
2012-11-15,169314.23,37
2012-11-15,358791.09,196
2012-11-15,57514.16,224
2012-11-15,229632.63,260
2012-11-15,114622.35,124
2012-11-15,97250.75,223
2012-11-15,176426.41,107
2012-11-15,234130.38,162
2012-11-15,45318.36,273
2012-11-15,214033.19,74
2012-11-15,87329.56,270
2012-11-15,166764.29,199
2012-11-15,420767.94,6
2012-11-15,969317.0,250
2012-11-15,148833.88,271
2012-11-15,129270.61,85
2012-11-15,272795.65,32
2012-11-15,316863.59,48
2012-11-15,127387.62,51
2012-11-15,118556.03,147
2012-11-15,50523.8,81
2012-11-15,139311.63,121
2011-11-15,176112.49,90
2011-11-15,209199.25,69
2011-11-15,132322.02,56
2011-11-15,123456.05,282
2011-11-15,62657.59,114
2011-11-15,75709.75,186
2011-11-15,175080.23,229
2011-11-15,176619.31,201
2011-11-15,407513.99,227
2011-11-15,208170.7,105
2011-11-15,147513.06,239
2011-11-15,272258.61,188
2011-11-15,209654.62,248
2011-11-15,236277.6,208
2011-11-15,316181.01,265
2011-11-15,39698.82,68
2011-11-15,51802.77,262
2011-11-15,179290.86,159
2011-11-15,87649.22,130
2011-11-15,290536.05,207
2011-11-15,383453.58,135
2011-11-15,71102.37,231
2011-11-15,156109.43,143
2011-11-15,220418.54,157
2011-11-15,148384.25,181
2011-11-15,394542.52,258
2011-11-15,172717.89,40
2011-11-15,75885.0,70
2011-11-15,682833.65,8
2011-11-15,168713.9,264
2011-11-15,125066.5,165
2011-11-15,160994.63,164
2011-11-15,238541.1,142
2011-11-15,244021.98,109
2011-11-15,194733.89,100
2011-11-15,391361.26,152
2011-11-15,194185.96,266
2011-11-15,81183.64,73
2011-11-15,134075.8,54
2011-11-15,309855.45,36
2011-11-15,126960.49,128
2011-11-15,90527.94,9
2011-11-15,82859.28,15
2011-11-15,707809.46,77
2011-11-15,287011.16,101
2011-11-15,164475.4,182
2011-11-15,242561.84,139
2011-11-15,323101.27,267
2011-11-15,153485.19,275
2011-11-15,153485.19,3
2011-11-15,127629.44,245
2011-11-15,161279.83,166
2011-11-15,38234.37,238
2011-11-15,573573.08,167
2011-11-15,104916.51,27
2011-11-15,133537.59,148
2011-11-15,178469.38,169
2011-11-15,103288.09,149
2011-11-15,104571.74,253
2011-11-15,63492.09,254
2011-11-15,76803.99,187
2011-11-15,258017.12,91
2011-11-15,58084.93,5
2011-11-15,134901.3,232
2011-11-15,158596.56,59
2011-11-15,640.49,60
2011-11-15,113146.5,94
2011-11-15,70303.32,233
2011-11-15,128353.83,183
2011-11-15,104481.02,102
2011-11-15,126806.11,189
2011-11-15,107181.73,242
2011-11-15,292882.43,171
2011-11-15,68889.57,83
2011-11-15,102606.97,116
2011-11-15,63352.1,198
2011-11-15,228735.4,216
2011-11-15,132080.51,185
2011-11-15,234555.2,21
2011-11-15,185532.27,78
2011-11-15,133109.72,16
2011-11-15,129532.79,17
2011-11-15,102551.78,29
2011-11-15,73919.29,177
2011-11-15,180412.1,277
2011-11-15,184983.84,13
2011-11-15,48357.8,11
2011-11-15,149382.79,237
2011-11-15,185641.25,75
2011-11-15,79751.47,197
2011-11-15,219308.21,249
2011-11-15,193640.28,158
2011-11-15,66299.42,141
2011-11-15,161585.26,150
2011-11-15,283751.89,113
2011-11-15,143344.14,206
2011-11-15,93667.27,53
2011-11-15,285412.03,97
2011-11-15,177643.45,195
2011-11-15,232217.48,28
2011-11-15,146124.99,137
2011-11-15,68583.4,175
2011-11-15,168201.55,200
2011-11-15,240803.75,210
2011-11-15,163883.77,284
2011-11-15,69780.33,217
2011-11-15,107805.06,103
2011-11-15,109526.88,12
2011-11-15,200133.19,174
2011-11-15,164550.0,89
2011-11-15,106570.68,213
2011-11-15,128116.42,79
2011-11-15,179665.58,14
2011-11-15,63567.13,110
2011-11-15,147579.72,118
2011-11-15,110254.01,80
2011-11-15,41676.27,55
2011-11-15,221418.92,261
2011-11-15,291652.71,58
2011-11-15,280502.41,184
2011-11-15,287829.83,38
2011-11-15,96604.98,30
2011-11-15,46624.43,281
2011-11-15,113200.77,95
2011-11-15,112059.88,170
2011-11-15,146567.12,151
2011-11-15,146141.03,37
2011-11-15,345749.87,196
2011-11-15,218528.2,260
2011-11-15,146346.46,124
2011-11-15,118593.45,223
2011-11-15,168062.33,107
2011-11-15,415161.04,162
2011-11-15,116943.95,273
2011-11-15,180057.43,74
2011-11-15,93826.3,270
2011-11-15,128841.33,180
2011-11-15,179326.81,199
2011-11-15,463509.46,6
2011-11-15,824951.81,250
2011-11-15,110738.74,271
2011-11-15,150641.13,85
2011-11-15,256262.37,32
2011-11-15,362524.84,48
2011-11-15,76984.85,51
2011-11-15,209904.2,121
2010-11-15,180976.29,90
2010-11-15,208141.94,69
2010-11-15,139822.68,56
2010-11-15,118056.69,282
2010-11-15,126187.76,229
2010-11-15,176814.0,201
2010-11-15,165739.66,105
2010-11-15,292042.88899999997,188
2010-11-15,186827.17,248
2010-11-15,280919.95,208
2010-11-15,335338.04,265
2010-11-15,79938.93,68
2010-11-15,69308.84,262
2010-11-15,189724.76,159
2010-11-15,76490.63,130
2010-11-15,252562.46,207
2010-11-15,61055.56,231
2010-11-15,110713.95,143
2010-11-15,203601.61,157
2010-11-15,160092.26,181
2010-11-15,408357.55,258
2010-11-15,198406.16,40
2010-11-15,50949.0,70
2010-11-15,718325.83,8
2010-11-15,186090.69,264
2010-11-15,102926.29,165
2010-11-15,163552.16,164
2010-11-15,250027.03,142
2010-11-15,177550.06,100
2010-11-15,420498.89,152
2010-11-15,148509.82,266
2010-11-15,74082.3,73
2010-11-15,157303.33,54
2010-11-15,314188.25,36
2010-11-15,131294.48,128
2010-11-15,91001.71,9
2010-11-15,87651.17,15
2010-11-15,790129.96,77
2010-11-15,237039.04,101
2010-11-15,106676.9,182
2010-11-15,231083.57,139
2010-11-15,265007.66,267
2010-11-15,119677.07,275
2010-11-15,119677.07,3
2010-11-15,119688.65,245
2010-11-15,165003.45,166
2010-11-15,34015.46,238
2010-11-15,537134.6,167
2010-11-15,132158.05,148
2010-11-15,179470.56,169
2010-11-15,168156.35,19
2010-11-15,89285.62,5
2010-11-15,133927.9,232
2010-11-15,230964.91,59
2010-11-15,141443.3,87
2010-11-15,113650.13,94
2010-11-15,67972.21,233
2010-11-15,147071.77,183
2010-11-15,82818.22,102
2010-11-15,150724.37,189
2010-11-15,95918.9,242
2010-11-15,252787.06,171
2010-11-15,101482.86,116
2010-11-15,212838.81,216
2010-11-15,127355.16,185
2010-11-15,130673.05,78
2010-11-15,130562.27,16
2010-11-15,141261.68,17
2010-11-15,86367.9,29
2010-11-15,79570.41,177
2010-11-15,271824.69,277
2010-11-15,168775.95,13
2010-11-15,134803.35,237
2010-11-15,156792.89,75
2010-11-15,78427.6,197
2010-11-15,212792.25,249
2010-11-15,179607.08,158
2010-11-15,74258.06,141
2010-11-15,133366.56,150
2010-11-15,179627.8,252
2010-11-15,283816.63,113
2010-11-15,148870.93,206
2010-11-15,92069.64,53
2010-11-15,277667.53,97
2010-11-15,176950.96,195
2010-11-15,209732.05,28
2010-11-15,95823.02,137
2010-11-15,93014.37,175
2010-11-15,214342.59,200
2010-11-15,153178.91,284
2010-11-15,76013.9,217
2010-11-15,109862.08,103
2010-11-15,113196.6,12
2010-11-15,202405.65,174
2010-11-15,154080.0,89
2010-11-15,103185.54,213
2010-11-15,132071.47,79
2010-11-15,154825.32,14
2010-11-15,67682.35,110
2010-11-15,177309.45,118
2010-11-15,210433.48,261
2010-11-15,303123.86,58
2010-11-15,279034.53,184
2010-11-15,248501.42,38
2010-11-15,73056.1,30
2010-11-15,40266.43,281
2010-11-15,83465.79,95
2010-11-15,118977.86,170
2010-11-15,28170.39,151
2010-11-15,154631.31,37
2010-11-15,357272.17,196
2010-11-15,140385.33,124
2010-11-15,168099.87,107
2010-11-15,144492.42,273
2010-11-15,181572.21,74
2010-11-15,113934.76,270
2010-11-15,153905.79,199
2010-11-15,712979.96,250
2010-11-15,136995.95,271
2010-11-15,135002.24,85
2010-11-15,288192.68,48
2010-11-15,71421.2,51
2010-11-15,146866.36,121
2020-10-15,248635.24,34
2020-10-15,135877.41,280
2020-10-15,220918.12,90
2020-10-15,243069.69,251
2020-10-15,459054.76,202
2020-10-15,341823.75,69
2020-10-15,65634.79,154
2020-10-15,95548.03,82
2020-10-15,89944.45,56
2020-10-15,120879.47,282
2020-10-15,79694.16,114
2020-10-15,185554.49,186
2020-10-15,185199.48,229
2020-10-15,51727.99,234
2020-10-15,135521.6,201
2020-10-15,457524.56,220
2020-10-15,787797.76,227
2020-10-15,183381.95,105
2020-10-15,331006.82,193
2020-10-15,158368.74,239
2020-10-15,277822.78,39
2020-10-15,181970.96,188
2020-10-15,429677.56,248
2020-10-15,82012.07,225
2020-10-15,82012.07,57
2020-10-15,233785.86,208
2020-10-15,158325.41,228
2020-10-15,300597.99,111
2020-10-15,402173.47,265
2020-10-15,334917.18,120
2020-10-15,50071.77,176
2020-10-15,93717.73,68
2020-10-15,35458.92,262
2020-10-15,162441.75,159
2020-10-15,86382.54,130
2020-10-15,161956.71,207
2020-10-15,76789.71,24
2020-10-15,427889.38,135
2020-10-15,90922.51,231
2020-10-15,291624.81,143
2020-10-15,111152.5,43
2020-10-15,239413.67,157
2020-10-15,139877.73,181
2020-10-15,497444.92,258
2020-10-15,160561.45,40
2020-10-15,247333.42,70
2020-10-15,169449.41,246
2020-10-15,219014.19,283
2020-10-15,92845.17,20
2020-10-15,62522.87,2
2020-10-15,132524.96,133
2020-10-15,327934.54,256
2020-10-15,808706.88,8
2020-10-15,61323.83,172
2020-10-15,215493.9,44
2020-10-15,17270.9,93
2020-10-15,24559.56,45
2020-10-15,57291.54,25
2020-10-15,310249.78,259
2020-10-15,277944.38,145
2020-10-15,199737.02,163
2020-10-15,63195.55,136
2020-10-15,155849.51,264
2020-10-15,127170.91,165
2020-10-15,144219.03,164
2020-10-15,256389.64,142
2020-10-15,207129.34,109
2020-10-15,248335.14,100
2020-10-15,367777.74,152
2020-10-15,220253.14,266
2020-10-15,124565.33,73
2020-10-15,179924.47,54
2020-10-15,522769.18,7
2020-10-15,349640.86,36
2020-10-15,157950.02,128
2020-10-15,92093.48,9
2020-10-15,336168.73,108
2020-10-15,201350.97,127
2020-10-15,124963.97,194
2020-10-15,63398.05,15
2020-10-15,510610.29,52
2020-10-15,67159.03,155
2020-10-15,809619.1267,77
2020-10-15,74047.6,131
2020-10-15,111725.71,98
2020-10-15,265797.76,101
2020-10-15,291529.81,182
2020-10-15,348417.49,139
2020-10-15,283121.37,267
2020-10-15,182562.45,84
2020-10-15,208759.57,179
2020-10-15,257015.64,263
2020-10-15,152875.38,86
2020-10-15,276614.81,275
2020-10-15,101289.54,215
2020-10-15,276614.81,3
2020-10-15,101289.54,240
2020-10-15,176125.83,245
2020-10-15,192842.36,23
2020-10-15,246946.7209,173
2020-10-15,235766.24,122
2020-10-15,84834.39,166
2020-10-15,96765.18,119
2020-10-15,159105.71,272
2020-10-15,378156.15,190
2020-10-15,662535.07,167
2020-10-15,190074.41,168
2020-10-15,130854.17,27
2020-10-15,131692.46,230
2020-10-15,61562.45,1
2020-10-15,175868.62,148
2020-10-15,198457.15,169
2020-10-15,124490.5,149
2020-10-15,87256.31,253
2020-10-15,151500.09,254
2020-10-15,157245.42,50
2020-10-15,112725.63,71
2020-10-15,176070.52,19
2020-10-15,51191.99,187
2020-10-15,155755.01,91
2020-10-15,186970.18,115
2020-10-15,162041.38,10
2020-10-15,140669.65,5
2020-10-15,212441.81,26
2020-10-15,486851.75,232
2020-10-15,27291.42,61
2020-10-15,20608.56,257
2020-10-15,204771.77,59
2020-10-15,125824.17,221
2020-10-15,195003.95,87
2020-10-15,134603.51,60
2020-10-15,134870.29,94
2020-10-15,70265.36,233
2020-10-15,100330.46,63
2020-10-15,232684.7,183
2020-10-15,133593.22,102
2020-10-15,168350.22,64
2020-10-15,79882.12,160
2020-10-15,308023.57,189
2020-10-15,100009.94,35
2020-10-15,115380.1,112
2020-10-15,224432.94,106
2020-10-15,160379.23,242
2020-10-15,92453.12,138
2020-10-15,182561.83,171
2020-10-15,203112.03,83
2020-10-15,91312.62,235
2020-10-15,139118.4,125
2020-10-15,112882.93,116
2020-10-15,56719.13,191
2020-10-15,63220.65,42
2020-10-15,173358.77,218
2020-10-15,198783.93,241
2020-10-15,163875.35,198
2020-10-15,279526.76,226
2020-10-15,230291.91,216
2020-10-15,126547.4,185
2020-10-15,266697.05,21
2020-10-15,416050.07,214
2020-10-15,228491.08,78
2020-10-15,238852.54,276
2020-10-15,162357.21,16
2020-10-15,203628.9,17
2020-10-15,45278.5,236
2020-10-15,59121.98,92
2020-10-15,120276.2,29
2020-10-15,88838.34,177
2020-10-15,450440.13,277
2020-10-15,257225.38,88
2020-10-15,190581.6,13
2020-10-15,114854.68,117
2020-10-15,147239.12,129
2020-10-15,181271.1,222
2020-10-15,90400.35,11
2020-10-15,152692.95,255
2020-10-15,186797.74,204
2020-10-15,146520.38,237
2020-10-15,139496.91,212
2020-10-15,302812.11,75
2020-10-15,120222.51,197
2020-10-15,169921.75,247
2020-10-15,416603.47,249
2020-10-15,179458.53,18
2020-10-15,401348.95,62
2020-10-15,194136.93,158
2020-10-15,87400.69,141
2020-10-15,383840.87,156
2020-10-15,225533.72,150
2020-10-15,275586.95,132
2020-10-15,156194.04,203
2020-10-15,233012.73,113
2020-10-15,159709.95,206
2020-10-15,89695.6,53
2020-10-15,318489.61,97
2020-10-15,144831.04,195
2020-10-15,329605.34,28
2020-10-15,297335.86,153
2020-10-15,245273.02,137
2020-10-15,122233.19,268
2020-10-15,153072.69,175
2020-10-15,181369.86,140
2020-10-15,116639.8,200
2020-10-15,178441.79,210
2020-10-15,89908.29,284
2020-10-15,153681.28,217
2020-10-15,94142.8,96
2020-10-15,106354.95,12
2020-10-15,80748.71,211
2020-10-15,165437.81,174
2020-10-15,205670.68,41
2020-10-15,216418.33,278
2020-10-15,195886.0,89
2020-10-15,230197.32,213
2020-10-15,250672.82,146
2020-10-15,112228.57,79
2020-10-15,351069.22,47
2020-10-15,274819.29,209
2020-10-15,160470.63,269
2020-10-15,224201.95,161
2020-10-15,149135.76,134
2020-10-15,308791.7,14
2020-10-15,55384.98,110
2020-10-15,250259.62,118
2020-10-15,142410.47,192
2020-10-15,62401.47,4
2020-10-15,157026.88,279
2020-10-15,352625.57,72
2020-10-15,206898.65,123
2020-10-15,310944.79,144
2020-10-15,136911.41,178
2020-10-15,143041.79,80
2020-10-15,226385.42,55
2020-10-15,149082.08,65
2020-10-15,248312.38,261
2020-10-15,264024.79,58
2020-10-15,315842.93,184
2020-10-15,304833.57,38
2020-10-15,155938.7,30
2020-10-15,82548.49,281
2020-10-15,132910.59,95
2020-10-15,234607.09,170
2020-10-15,171996.83,205
2020-10-15,168568.03,151
2020-10-15,186504.38,37
2020-10-15,248302.02,196
2020-10-15,135970.66,224
2020-10-15,290917.17,260
2020-10-15,253673.55,124
2020-10-15,106506.26,223
2020-10-15,144600.65,219
2020-10-15,256575.0,107
2020-10-15,183206.0,31
2020-10-15,84754.96,99
2020-10-15,92323.53,104
2020-10-15,174013.81,162
2020-10-15,153136.56,273
2020-10-15,424705.87,74
2020-10-15,132143.98,270
2020-10-15,233964.82,180
2020-10-15,88456.8,199
2020-10-15,156958.33,274
2020-10-15,171137.82,76
2020-10-15,434531.97,6
2020-10-15,918162.71,250
2020-10-15,109229.85,271
2020-10-15,204597.98,85
2020-10-15,411074.41,32
2020-10-15,185847.07,48
2020-10-15,145564.0,51
2020-10-15,367283.83,66
2020-10-15,226114.86,147
2020-10-15,68718.5,81
2020-10-15,113990.53,46
2020-10-15,83989.8,22
2020-10-15,446714.56,121
2020-10-15,120441.7,244
2020-10-15,184562.5,33
2020-10-15,37312.09,243
2020-10-15,95764.32,49
2020-10-15,665495.2,126
2020-10-15,104333.0,67
2019-10-15,244572.91,34
2019-10-15,152552.06,280
2019-10-15,232516.87,90
2019-10-15,164909.26,251
2019-10-15,508108.44,202
2019-10-15,312785.18,69
2019-10-15,110692.44,154
2019-10-15,111122.56,82
2019-10-15,82524.31,56
2019-10-15,125469.57,282
2019-10-15,84477.47,114
2019-10-15,180654.66,186
2019-10-15,283730.59,229
2019-10-15,69106.28,234
2019-10-15,139417.62,201
2019-10-15,421541.9,220
2019-10-15,868082.88,227
2019-10-15,286450.23,105
2019-10-15,298081.76,193
2019-10-15,196323.24,239
2019-10-15,304461.81,39
2019-10-15,185617.76,188
2019-10-15,468064.65,248
2019-10-15,83826.7,225
2019-10-15,83826.7,57
2019-10-15,294982.0,208
2019-10-15,205280.01,228
2019-10-15,302368.94,111
2019-10-15,312732.58,265
2019-10-15,379518.76,120
2019-10-15,90174.45,176
2019-10-15,103184.17,68
2019-10-15,39414.51,262
2019-10-15,154408.05,159
2019-10-15,94897.92,130
2019-10-15,150466.59,207
2019-10-15,97797.49,24
2019-10-15,404426.18,135
2019-10-15,68556.29,231
2019-10-15,282804.75,143
2019-10-15,84651.31,43
2019-10-15,233650.77,157
2019-10-15,146614.34,181
